25.1248 	EXP 	textStroopWord: height = 0.05
25.1248 	EXP 	textStroopWord: height = 0.05
25.1248 	EXP 	textStroopWord: text = 'Skaut'
26.1077 	EXP 	textStroopWord: autoDraw = True
26.3923 	EXP 	New trial (rep=0, index=4): {'badWords': 'Terroryzm', 'neutralWords': 'Behawioryzm', 'colour': 'green', 'correct_key': 'x'}
26.3957 	DATA 	Keypress: m
26.4078 	EXP 	textStroopWord: autoDraw = False
26.4078 	EXP 	textStroopWord: height = 0.05
26.4078 	EXP 	textStroopWord: height = 0.05
26.4078 	EXP 	textStroopWord: height = 0.05
26.4078 	EXP 	textStroopWord: text = 'Behawioryzm'
27.3910 	EXP 	textStroopWord: autoDraw = True
27.7257 	EXP 	New trial (rep=0, index=5): {'badWords': 'Brud', 'neutralWords': 'Klub', 'colour': 'red', 'correct_key': 'm'}
27.7286 	DATA 	Keypress: x
27.7415 	EXP 	textStroopWord: autoDraw = False
27.7415 	EXP 	textStroopWord: height = 0.05
27.7415 	EXP 	textStroopWord: height = 0.05
27.7415 	EXP 	textStroopWord: height = 0.05
27.7415 	EXP 	textStroopWord: text = 'Klub'
28.7243 	EXP 	textStroopWord: autoDraw = True
29.0922 	EXP 	New trial (rep=0, index=6): {'badWords': 'Bić', 'neutralWords': 'Nić', 'colour': 'blue', 'correct_key': 'z'}
29.0954 	DATA 	Keypress: m
29.1078 	EXP 	textStroopWord: autoDraw = False
29.1078 	EXP 	textStroopWord: height = 0.05
29.1078 	EXP 	textStroopWord: height = 0.05
29.1078 	EXP 	textStroopWord: height = 0.05
29.1078 	EXP 	textStroopWord: text = 'Nić'
30.0911 	EXP 	textStroopWord: autoDraw = True
30.3756 	EXP 	New trial (rep=0, index=7): {'badWords': 'Wojna', 'neutralWords': 'Wolna', 'colour': 'yellow', 'correct_key': 'n'}
30.3785 	DATA 	Keypress: n
30.3909 	EXP 	textStroopWord: autoDraw = False
30.3909 	EXP 	textStroopWord: height = 0.05
30.3909 	EXP 	textStroopWord: height = 0.05
30.3909 	EXP 	textStroopWord: height = 0.05
30.3909 	EXP 	textStroopWord: text = 'Wolna'
31.3748 	EXP 	textStroopWord: autoDraw = True
