trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,badWords,neutralWords,colour,instrText.started,instrText.stopped,keyResp.keys,keyResp.rt,keyResp.started,keyResp.stopped,instrText_2.started,instrText_2.stopped,keyResp_2.keys,keyResp_2.rt,keyResp_2.started,keyResp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,15.085640100005548,None,space,2.3814197999890894,15.085640100005548,None,,,,,,,,001,2022-09-17_15h06.22.052,Stroop,2022.1.4,60.27912852819985,
,,,,,,,,,,,,,17.48520379999536,None,space,35.253896100010024,17.48520379999536,None,,001,2022-09-17_15h06.22.052,Stroop,2022.1.4,60.27912852819985,
